timestamp,price,amount
2021-02-24 23:40:41.363,49560.0,0.000338
2021-02-24 23:40:35.730,49560.25,0.01907274
2021-02-24 23:40:32.330,49560.25,0.00200765
2021-02-24 23:40:31.910,49560.25,0.01237493
2021-02-24 23:40:31.907,49560.25,0.02071126
2021-02-24 23:40:30.547,49560.25,0.00040153
2021-02-24 23:40:29.867,49560.25,0.00041666
2021-02-24 23:40:26.793,49560.25,0.00040153
2021-02-24 23:40:26.767,49560.25,0.00100382
2021-02-24 23:40:24.400,49560.25,0.00040153
2021-02-24 23:40:11.857,49596.5,7.016e-05
2021-02-24 23:40:11.797,49565.25,6.089e-05
2021-02-24 23:40:09.173,49587.5,0.002
2021-02-24 23:40:07.043,49587.25,0.00020065
2021-02-24 23:39:57.493,49619.5,0.00040105
2021-02-24 23:39:57.483,49619.5,0.00020052
2021-02-24 23:39:52.213,49581.25,0.048
2021-02-24 23:39:51.147,49580.25,0.007
2021-02-24 23:39:49.097,49580.0,6.33e-05
2021-02-24 23:39:49.097,49580.0,0.000338
2021-02-24 23:39:43.550,49580.25,0.00048164
2021-02-24 23:39:39.937,49586.25,0.00040132
2021-02-24 23:39:38.317,49585.0,0.01010509
2021-02-24 23:39:38.317,49585.0,0.002016
2021-02-24 23:39:20.557,49580.25,0.00100342
2021-02-24 23:39:19.657,49580.5,0.00040136
2021-02-24 23:39:17.343,49580.25,0.02207532
2021-02-24 23:39:16.563,49580.25,0.02006847
2021-02-24 23:39:16.537,49580.25,0.00602054
2021-02-24 23:39:15.197,49580.25,0.00100342
2021-02-24 23:39:11.780,49600.0,0.01103326
2021-02-24 23:39:11.687,49600.0,0.00080241
2021-02-24 23:39:08.823,49580.25,0.00040136
2021-02-24 23:39:08.247,49580.25,0.00100342
2021-02-24 23:39:05.877,49580.5,0.002016
2021-02-24 23:39:05.873,49580.5,0.00946965
2021-02-24 23:39:05.873,49620.0,0.00033651
2021-02-24 23:39:05.870,49600.0,0.00033651
2021-02-24 23:39:02.173,49620.25,0.00200522
2021-02-24 23:39:00.003,49627.75,0.00100246
2021-02-24 23:38:58.400,49627.5,0.01002468
2021-02-24 23:38:54.397,49630.0,0.00040096
2021-02-24 23:38:48.997,49630.0,0.00020048
2021-02-24 23:38:37.447,49641.25,0.00040087
2021-02-24 23:38:33.377,49659.25,0.01001827
2021-02-24 23:38:23.550,49657.25,0.00100186
2021-02-24 23:38:23.013,49657.25,0.00030045
2021-02-24 23:38:21.877,49648.25,0.0044
2021-02-24 23:38:20.780,49657.0,0.01001872
2021-02-24 23:38:18.553,49658.75,0.00040073
2021-02-24 23:38:10.520,49640.0,3.651e-05
2021-02-24 23:38:10.493,49640.0,0.0003
2021-02-24 23:38:07.583,49660.0,0.00033407
2021-02-24 23:38:04.190,49660.25,0.01001807
2021-02-24 23:38:02.623,49680.0,0.00033407
2021-02-24 23:38:00.103,49700.0,0.00033407
2021-02-24 23:37:52.433,49703.0,0.00206329
2021-02-24 23:37:49.880,49750.25,0.01999989
2021-02-24 23:37:48.107,49735.0,0.01873692
2021-02-24 23:37:48.103,49734.75,0.00126911
2021-02-24 23:37:44.433,49700.25,0.00042031
2021-02-24 23:37:42.680,49700.25,0.0134
2021-02-24 23:37:29.007,49760.0,0.00789857
2021-02-24 23:37:29.007,49760.0,0.00209942
2021-02-24 23:37:27.567,49760.25,9.987e-05
2021-02-24 23:37:24.737,49760.0,0.00033112
2021-02-24 23:37:24.730,49760.75,0.01966456
2021-02-24 23:37:12.500,49730.75,0.00491902
2021-02-24 23:36:59.197,49720.0,0.0003233
2021-02-24 23:36:59.190,49736.0,0.00165408
2021-02-24 23:36:59.190,49700.0,2.33e-05
2021-02-24 23:36:59.177,49700.0,0.0003
2021-02-24 23:36:57.993,49688.75,4.22e-06
2021-02-24 23:36:57.847,49688.75,0.0004
2021-02-24 23:36:56.847,49660.0,3.572e-05
2021-02-24 23:36:55.757,49660.0,0.00018214
2021-02-24 23:36:55.757,49659.75,0.00021786
2021-02-24 23:36:40.710,49640.0,0.00030498
2021-02-24 23:36:40.697,49660.0,8.712e-05
2021-02-24 23:36:40.683,49659.75,0.00030498
2021-02-24 23:36:40.683,49639.75,0.00030498
2021-02-24 23:36:39.307,49620.0,4.98e-06
2021-02-24 23:36:39.237,49620.0,0.0003
2021-02-24 23:36:38.297,49619.75,0.00024149
2021-02-24 23:36:27.417,49605.0,0.00096709
2021-02-24 23:36:22.927,49612.75,0.00156427
2021-02-24 23:36:22.923,49613.0,0.00846335
2021-02-24 23:36:16.937,49591.25,0.00040128
2021-02-24 23:36:12.607,49585.25,0.00176286
